text,reading,rank
参覲,さんきん,135100
僧堂,そうどう,135102
初学,しょがく,135110
祖宗,そそう,135114
多動,たどう,135115
防暑,ぼうしょ,135123
媚笑,びしょう,135130
飲尿,いんにょう,135132
上刻,じょうこく,135139
押韻,おういん,135145
第宅,ていたく,135149
勅諚,ちょくじょう,135153
帰命,きみょう,135154
前行,ぜんこう,135167
革装,かわそう,135173
羊乳,ようにゅう,135175
脳病,のうびょう,135180
具有,ぐゆう,135181
解党,かいとう,135182
入質,にゅうしち,135183
宗族,そうぞく,135189
乳糖,にゅうとう,135193
女犯,にょぼん,135194
幽門,ゆうもん,135198
贓品,ぞうひん,135203
珪砂,けいしゃ,135204
飛揚,ひよう,135212
御嬢,おじょう,135216
薬石,やくせき,135220
戦馬,せんば,135223
小史,しょうし,135225
正立,せいりつ,135226
罪跡,ざいせき,135227
邪恋,じゃれん,135239
濃口,こいくち,135246
中有,ちゅうう,135255
警抜,けいばつ,135258
相宿,あいやど,135260
間歇,かんけつ,135262
護拳,ごけん,135276
定立,ていりつ,135277
古史,こし,135278
白票,はくひょう,135281
入海,いりうみ,135291
旨煮,うまに,135293
延泊,えんぱく,135296
猫板,ねこいた,135299
撃力,げきりょく,135303
鎌足,かまあし,135307
出校,しゅっこう,135309
国君,こっくん,135311
一瓢,いっぴょう,135312
賢才,けんさい,135313
敗滅,はいめつ,135320
力行,りっこう,135321
官府,かんぷ,135323
湾外,わんがい,135341
官等,かんとう,135346
直道,ちょくどう,135354
有終,ゆうしゅう,135355
仏神,ぶっしん,135364
鹿垣,ししがき,135374
繊巧,せんこう,135377
旧幕,きゅうばく,135381
地歴,ちれき,135385
異体,いたい,135389
豚脂,とんし,135397
脳梁,のうりょう,135404
西蔵,せいぞう,135418
繋縛,けいばく,135421
翼型,よくがた,135424
秘録,ひろく,135427
候文,そうろうぶん,135428
博覧,はくらん,135429
城塁,じょうるい,135436
追肥,ついひ,135437
栄辱,えいじょく,135440
鋼索,こうさく,135441
我人,われひと,135444
民需,みんじゅ,135451
胸膜,きょうまく,135454
緑風,りょくふう,135455
禁漁,きんりょう,135456
僧衆,そうしゅう,135460
矢竹,やだけ,135462
銅鍋,あかなべ,135465
雷魚,らいぎょ,135467
制球,せいきゅう,135472
精舎,しょうじゃ,135487
反歩,たんぶ,135489
無筆,むひつ,135490
義親,ぎしん,135496
花霞,はながすみ,135498
塩飴,しおあめ,135500
香道,こうどう,135520
親木,おやぎ,135530
珍本,ちんぽん,135531
座元,ざもと,135533
仏花,ぶっか,135540
詩書,ししょ,135543
陽暦,ようれき,135552
誤導,ごどう,135558
考量,こうりょう,135569
閘門,こうもん,135575
秤量,ひょうりょう,135577
受入,うけいれ,135579
通運,つううん,135583
業師,わざし,135584
冷温,れいおん,135590
唖者,あしゃ,135598
両生,りょうせい,135608
衆参,しゅうさん,135610
君寵,くんちょう,135613
優者,ゆうしゃ,135616
考課,こうか,135617
疑団,ぎだん,135618
箆棒,べらぼう,135620
原意,げんい,135630
旧劇,きゅうげき,135638
薬価,やっか,135641
三韓,さんかん,135642
直航,ちょっこう,135649
歯学,しがく,135654
口髯,くちひげ,135659
金仏,かなぶつ,135663
書目,しょもく,135667
飲屋,のみや,135676
乗手,のりて,135677
中量,ちゅうりょう,135678
神橋,しんきょう,135682
畳針,たたみばり,135689
州民,しゅうみん,135690
遠眼,えんがん,135691
沢蟹,さわがに,135693
印刻,いんこく,135696
体言,たいげん,135698
何程,どれほど,135699
入物,いれもの,135700
麦粒,むぎつぶ,135709
新仏,しんぼとけ,135719
圧砕,あっさい,135722
行旅,こうりょ,135725
朝活,あさかつ,135726
小球,しょうきゅう,135728
共助,きょうじょ,135739
面輪,おもわ,135752
蜀漢,しょっかん,135753
塗籠,ぬりごめ,135758
腰刀,こしがたな,135759
棒球,ぼうだま,135770
顕揚,けんよう,135773
公有,こうゆう,135775
邦家,ほうか,135777
兵農,へいのう,135779
秘中,ひちゅう,135781
帰隊,きたい,135785
陸送,りくそう,135787
新論,しんろん,135792
免役,めんえき,135793
遷宮,せんぐう,135794
法楽,ほうらく,135799
帝京,ていきょう,135800
神鬼,しんき,135811
辺地,へんち,135819
大害,たいがい,135832
日次,にちじ,135834
端居,はしい,135836
操典,そうてん,135837
音素,おんそ,135841
鼻元,はなもと,135848
才略,さいりゃく,135857
仏縁,ぶつえん,135858
邪説,じゃせつ,135862
闇路,やみじ,135864
道外,どうけ,135885
鉦鼓,しょうこ,135891
水栓,すいせん,135893
窈窕,ようちょう,135894
陋巷,ろうこう,135896
太初,たいしょ,135911
泳力,えいりょく,135914
門歯,もんし,135924
塩魚,しおざかな,135929
全地,ぜんち,135930
本項,ほんこう,135939
静座,せいざ,135940
偏倚,へんい,135941
主務,しゅむ,135942
色界,しきかい,135945
文飾,ぶんしょく,135946
漸近,ぜんきん,135948
緑陰,りょくいん,135949
男姿,おとこすがた,135952
杉箸,すぎばし,135954
勉励,べんれい,135958
真説,しんせつ,135960
順法,じゅんぽう,135972
胸鰭,むなびれ,135975
架設,かせつ,135985
帰帆,きはん,135991
御難,ごなん,135992
泣虫,なきむし,135998
減損,げんそん,136008
衆智,しゅうち,136013
顛落,てんらく,136022
筆触,ひっしょく,136035
稀覯,きこう,136041
完訳,かんやく,136042
帰心,きしん,136053
通航,つうこう,136064
採卵,さいらん,136066
天授,てんじゅ,136069
雪氷,せっぴょう,136075
成語,せいご,136082
加役,かやく,136084
蛇蠍,だかつ,136088
防塞,ぼうさい,136091
筆勢,ひっせい,136093
蛮風,ばんぷう,136096
門葉,もんよう,136099
丁髷,ちょんまげ,136102
湯銭,ゆせん,136104
詳論,しょうろん,136117
王公,おうこう,136121
和琴,わごん,136123
別号,べつごう,136135
露助,ろすけ,136166
公会,こうかい,136167
呈上,ていじょう,136169
癌化,がんか,136171
拝謝,はいしゃ,136172
角逐,かくちく,136174
疵物,きずもの,136175
私通,しつう,136179
多淫,たいん,136180
誘起,ゆうき,136189
蕩児,とうじ,136190
梅酢,うめず,136191
外客,がいきゃく,136196
雅味,がみ,136199
檜葉,ひば,136200
中子,なかご,136203
富岳,ふがく,136205
私益,しえき,136213
作出,さくしゅつ,136217
遠離,えんり,136220
聳立,しょうりつ,136223
闇討,やみうち,136228
弓師,ゆみし,136229
円窓,まるまど,136237
踪跡,そうせき,136244
危懼,きく,136263
滞京,たいきょう,136271
女権,じょけん,136292
雨雫,あめしずく,136296
鼻穴,びけつ,136297
物差,ものさし,136301
出際,でぎわ,136310
老少,ろうしょう,136311
栄位,えいい,136315
自乗,じじょう,136321
矯激,きょうげき,136327
両損,りょうそん,136331
債鬼,さいき,136332
運針,うんしん,136334
的屋,てきや,136340
単行,たんこう,136345
紫芋,むらさきいも,136348
在方,ざいかた,136350
零歳,ゼロさい,136358
年余,ねんよ,136362
壮行,そうこう,136371
黒斑,こくはん,136373
静思,せいし,136383
抑鬱,よくうつ,136391
坊間,ぼうかん,136395
後軍,こうぐん,136396
死灰,しかい,136398
濁世,だくせ,136408
腋毛,わきげ,136410
一遇,いちぐう,136418
顕然,けんぜん,136422
実線,じっせん,136432
画幅,がふく,136433
純益,じゅんえき,136440
俗気,ぞっき,136460
蛇皮,じゃび,136462
輾転,てんてん,136463
告口,つげぐち,136483
三元,さんげん,136484
水子,みずこ,136486
明断,めいだん,136499
髀肉,ひにく,136506
研学,けんがく,136512
稜角,りょうかく,136514
本則,ほんそく,136525
外方,とざま,136527
槍玉,やりだま,136536
絶体,ぜったい,136539
初任,しょにん,136544
全訳,ぜんやく,136557
広闊,こうかつ,136562
万骨,ばんこつ,136571
盆暮,ぼんくれ,136577
吉夢,きちむ,136582
別箇,べっこ,136584
一把,いちわ,136609
異腹,いふく,136611
筆端,ひったん,136613
和銅,わどう,136614
瓦葺,かわらぶき,136618
丸皿,まるざら,136624
小智,しょうち,136630
画然,かくぜん,136631
凸型,とつがた,136633
慶祝,けいしゅく,136638
王土,おうど,136649
愚妻,ぐさい,136653
劇作,げきさく,136659
採否,さいひ,136665
亜目,あもく,136668
黙止,もくし,136669
負託,ふたく,136673
笞刑,ちけい,136683
魚眼,ぎょがん,136684
彫琢,ちょうたく,136687
放肆,ほうし,136694
高話,たかばなし,136696
人皇,にんのう,136697
病犬,やまいぬ,136698
重合,じゅうごう,136706
紙巻,かみまき,136713
救民,きゅうみん,136717
追補,ついほ,136718
北郊,ほっこう,136729
猛鳥,もうちょう,136733
博大,はくだい,136734
閥族,ばつぞく,136737
偉才,いさい,136746
翼賛,よくさん,136755
莫逆,ばくぎゃく,136762
父権,ふけん,136763
陥入,かんにゅう,136770
壇場,だんじょう,136774
文雅,ぶんが,136778
真因,しんいん,136779
古記,こき,136780
若布,わかめ,136782
世智,せち,136785
同紙,どうし,136787
書巻,しょかん,136788
鯨飲,げいいん,136792
抜殻,ぬけがら,136795
色悪,いろあく,136810
威武,いぶ,136818
北枕,きたまくら,136824
運筆,うんぴつ,136833
渓水,けいすい,136834
頃日,けいじつ,136850
間然,かんぜん,136852
爽涼,そうりょう,136867
評釈,ひょうしゃく,136880
朱漆,しゅうるし,136887
百事,ひゃくじ,136900
麗句,れいく,136918
解像,かいぞう,136921
必罰,ひつばつ,136937
国本,こくほん,136945
経国,けいこく,136950
頤使,いし,136951
先覚,せんかく,136952
児女,じじょ,136956
逆夢,さかゆめ,136962
編目,あみめ,136965
折込,おりこみ,136967
獣心,じゅうしん,136974
小尻,こじり,136975
脱殻,ぬけがら,136982
刻薄,こくはく,136983
聖代,せいだい,136985
脾肉,ひにく,136993
僻目,ひがめ,136996
誤信,ごしん,137006
訓誡,くんかい,137010
女竹,めだけ,137012
古法,こほう,137016
鴻毛,こうもう,137037
推考,すいこう,137039
十目,じゅうもく,137043
鉄琴,てっきん,137044
防炎,ぼうえん,137045
御旨,みむね,137055
心技,しんぎ,137064
力足,ちからあし,137082
推知,すいち,137093
創見,そうけん,137095
熱死,ねっし,137096
平場,ひらば,137097
求心,きゅうしん,137100
浮華,ふか,137103
堂奥,どうおう,137136
浪曲,ろうきょく,137141
安臥,あんが,137144
営所,えいしょ,137149
寧日,ねいじつ,137150
進法,しんほう,137156
突角,とっかく,137173
月毎,つきごと,137177
在勤,ざいきん,137195
中人,ちゅうにん,137199
羊腸,ようちょう,137210
重刑,じゅうけい,137214
先口,せんくち,137221
全史,ぜんし,137226
遊客,ゆうかく,137229
加水,かすい,137231
儀容,ぎよう,137236
弁駁,べんばく,137241
軍資,ぐんし,137243
上馬,じょうば,137246
勧化,かんげ,137253
持仏,じぶつ,137256
液量,えきりょう,137264
迎春,げいしゅん,137283
売行,うれゆき,137289
優婉,ゆうえん,137306
俚謡,りよう,137312
正絹,しょうけん,137334
板葺,いたぶき,137343
嬉戯,きぎ,137350
鱈腹,たらふく,137356
呉越,ごえつ,137359
話芸,わげい,137361
互選,ごせん,137370
鐘声,しょうせい,137371
重患,じゅうかん,137375
建策,けんさく,137376
変通,へんつう,137384
官用,かんよう,137386
雑品,ざっぴん,137387
壮齢,そうれい,137388
融雪,ゆうせつ,137397
羽振,はぶり,137408
飛火,とびひ,137410
寸間,すんかん,137412
淪落,りんらく,137422
遁辞,とんじ,137426
一諾,いちだく,137431
雑物,ざつぶつ,137442
論鋒,ろんぽう,137443
一齣,ひとこま,137444
開巻,かいかん,137453
具眼,ぐがん,137469
独酌,どくしゃく,137470
入相,いりあい,137479
恐妻,きょうさい,137493
家号,やごう,137499
快報,かいほう,137502
春宵,しゅんしょう,137510
王水,おうすい,137528
芳烈,ほうれつ,137529
筋子,すじこ,137530
襟度,きんど,137534
売文,ばいぶん,137550
下情,かじょう,137556
奉献,ほうけん,137561
晴間,はれま,137575
密語,みつご,137586
屋並,やなみ,137592
仏文,ふつぶん,137597
鼻口,びこう,137621
巨細,きょさい,137632
終劇,しゅうげき,137636
煥発,かんぱつ,137639
院卒,いんそつ,137646
樽酒,たるざけ,137648
借景,しゃっけい,137665
禍乱,からん,137669
満干,みちひ,137686
太麺,ふとめん,137708
一儀,いちぎ,137711
影身,かげみ,137718
余病,よびょう,137724
性戯,せいぎ,137745
溢血,いっけつ,137754
歩武,ほぶ,137759
尖頭,せんとう,137779
聴者,ちょうしゃ,137794
増便,ぞうびん,137841
縁家,えんか,137848
持薬,じやく,137854
妙境,みょうきょう,137865
人毎,ひとごと,137886
偉功,いこう,137891
王物,おうもの,137930
合縁,あいえん,137955
騏驎,きりん,137968
猛焔,もうえん,137977
礼譲,れいじょう,137979
櫛形,くしがた,137984
常見,じょうけん,138069
臨在,りんざい,138072
賀寿,がじゅ,138141
常花,とこばな,138163
分画,ぶんかく,138214
踏歌,とうか,138218
紅型,びんがた,138284
自注,じちゅう,138298
竜灯,りゅうとう,138304
鯨座,くじらざ,138328
右葉,うよう,138340
黄肌,きはだ,138367
惜春,せきしゅん,138376
行刑,ぎょうけい,138400
廷丁,ていてい,138411
廃帝,はいてい,138427
手結,てつがい,138439
軒猿,のきざる,138482
三天,さんてん,138506
類義,るいぎ,138510
白札,しろふだ,138517
曲舞,くせまい,138523
小鞄,こかばん,138533
玉眼,ぎょくがん,138543
天底,てんてい,138597
尾状,びじょう,138612
月桃,げっとう,138614
縦令,たとえ,138620
昴星,ぼうせい,138621
姫松,ひめまつ,138629
尽滅,じんめつ,138649
入舎,にゅうしゃ,138694
亀卜,きぼく,138707
匡救,きょうきゅう,138718
臨港,りんこう,138720
伏竜,ふくりゅう,138722
騰落,とうらく,138737
嚢腫,のうしゅ,138763
親水,しんすい,138772
入寂,にゅうじゃく,138774
甚六,じんろく,138779
黒痣,くろあざ,138792
単弁,たんべん,138804
鹿狩,ししがり,138807
金鯱,きんしゃち,138810
五黄,ごおう,138818
定律,ていりつ,138861
力水,ちからみず,138868
半夏,はんげ,138872
顕界,げんかい,138874
炭礦,たんこう,138876
高中,こうちゅう,138883
摸造,もぞう,138888
簡約,かんやく,138894
陽神,おがみ,138911
官庫,かんこ,138920
内層,ないそう,138921
琳派,りんぱ,138923
補間,ほかん,138926
索道,さくどう,138928
空狐,くうこ,138932
巻子,へそ,138936
炉床,ろしょう,138942
牟礼,むれ,138943
通事,つうじ,138947
比興,ひきょう,138960
球審,きゅうしん,138966
退塾,たいじゅく,138969
筒子,ピンズ,138991
町議,ちょうぎ,139014
朝賀,ちょうが,139016
振粛,しんしゅく,139021
錆刀,さびがたな,139024
御香,おこう,139030
領置,りょうち,139031
山鼠,やまね,139042
象棋,しょうぎ,139057
内腔,ないこう,139064
其等,それら,139065
